rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,1.502822161471568,1.5748960095842635,0.06363098812688199,0.07207384811269546,True,0.2782149910926819,0.8626372297926356,0.4967081546783447,1.1078704476356507,1.223834753036499,1.458760380744934,1.9055825471878052,2.3126245975494384
0,42,causal_forest,1.502822161471568,1.5969776683091417,0.23813815511035324,0.09415550683757368,True,0.23329082985146626,0.849877054601728,0.8617599010467529,1.1616144722455217,1.2624272993900554,1.4876717495200826,1.9321133842418567,2.1414938054092842
0,42,linear_dml,1.502822161471568,1.5936506938892083,0.06416943671350536,0.09082853241764033,True,0.16797939127077943,0.9645855887209963,0.6665160655975342,1.0592135501505713,1.2740389076000256,1.5899502491592208,1.9427171396431444,2.128544933729821
1,43,deephte,1.5013462385176186,1.5610231696264805,0.06380056523284311,0.05967693110886185,True,0.23019322752952576,0.7684794961632959,0.4971318244934082,1.1663583159446715,1.3992366790771484,1.608396053314209,1.7897615432739258,1.9973484039306642
1,43,causal_forest,1.5013462385176186,1.5760093473973893,0.23517834226179646,0.07466310887977068,True,0.24226139490942397,0.6705748629922815,0.8521809577941895,1.2483055626920254,1.4221166742086229,1.5938091871035875,1.7613396207043406,1.9057166710839455
1,43,linear_dml,1.5013462385176186,1.5751005132109719,0.06393996660752285,0.07375427469335327,True,0.10295344165451238,0.9721379043016386,0.6597170829772949,1.2403691543927107,1.3625082182742387,1.5706986076241027,1.7900695083118092,1.924366905138356
2,44,deephte,1.5188273165103825,1.479016178686095,0.06249759407648455,-0.03981113782428758,True,0.142356276512146,0.9006751274022762,0.5818729400634766,1.1289326786994933,1.23626047372818,1.4137208461761475,1.653954803943634,1.8383476257324218
2,44,causal_forest,1.5188273165103825,1.5131585388210742,0.22931791683400907,-0.005668777689308291,True,0.1927598660428097,0.7626819536825403,0.8620800971984863,1.199780010632364,1.3030309567244807,1.4688506623284914,1.7179677633650956,1.8796281885726696
2,44,linear_dml,1.5188273165103825,1.497321894741438,0.06363801251370596,-0.021505421768944544,True,0.07707114629384235,0.9675439182573273,0.669508695602417,1.1306132300100655,1.2659275455688346,1.4984718737503195,1.7323053129917534,1.851441137859626
3,45,deephte,1.5001439571481323,1.5528278475458546,0.06474083560320298,0.052683890397722255,True,0.20280331373214722,0.8562778746278913,0.5050191879272461,1.2393090724945068,1.3703142404556274,1.5753504037857056,1.8832616209983826,2.047342395782471
3,45,causal_forest,1.5001439571481323,1.553599631461334,0.24236796934914231,0.05345567431320175,True,0.21302713488362782,0.7386254051063433,0.8508970737457275,1.1813397134082517,1.3613423415530548,1.534984637160128,1.7420567486099725,1.9307391128166151
3,45,linear_dml,1.5001439571481323,1.5418922594383224,0.06556731459769444,0.04174830229019011,True,0.1373445072894623,0.9021069971731985,0.6785516738891602,1.1517401656585553,1.3041680239607087,1.5383621959240261,1.7750496355584482,1.9385992628450373
4,46,deephte,1.5067698167110122,1.723044366329599,0.061165453309368935,0.21627454961858672,False,0.28290611505508423,0.8494178086287385,0.5089511871337891,1.410155439376831,1.5410455167293549,1.7201620936393738,1.9080153703689575,2.095963716506958
4,46,causal_forest,1.5067698167110122,1.7524358661187334,0.22303568756387437,0.2456660494077212,True,0.31748443655312625,0.7458492481830713,0.8479769229888916,1.4239239311992997,1.5603350498063846,1.728756251193471,1.9407894069944391,2.122694998690977
4,46,linear_dml,1.5067698167110122,1.7295355940803752,0.0629445765899893,0.22276577736936298,False,0.24421360218018906,0.9495831766519721,0.6684072017669678,1.4095892788641051,1.5280633414957776,1.7334138249337203,1.9252142600804627,2.045658609852345
5,47,deephte,1.485314161639727,1.4405745859051249,0.06195868886959874,-0.04473957573460208,True,0.19067424535751343,0.8453278192250668,0.5085959434509277,0.9338623523712158,1.176837682723999,1.4357162117958069,1.6283550262451172,1.8080229043960572
5,47,causal_forest,1.485314161639727,1.4594321805737471,0.2273666736381547,-0.02588198106597983,True,0.18398545552034432,0.796658157333678,0.8252589702606201,1.070145810234446,1.2573633131575925,1.4663018097965528,1.6866379786456323,1.8386069575062274
5,47,linear_dml,1.485314161639727,1.4510614534524449,0.06266295996509885,-0.0342527081872821,True,0.12723106945693916,0.9188753537384405,0.6654460430145264,1.0285137843954115,1.2023941485795213,1.4577196100867102,1.6874823987480492,1.8657438745622708
6,48,deephte,1.5110159718636182,1.5520286622909767,0.06484883555298847,0.041012690427358445,True,0.19899722933769226,0.8793131812351741,0.5813531875610352,0.9696156024932862,1.2216585278511047,1.4958671927452087,1.7193568050861359,2.0242976427078245
6,48,causal_forest,1.5110159718636182,1.565280956437903,0.23739203949128448,0.05426498457428486,True,0.19218163319511503,0.7898463632264359,0.8656859397888184,1.1959928947255458,1.3854308177993957,1.5607264001159358,1.7467058765325791,1.9208824001730629
6,48,linear_dml,1.5110159718636182,1.5749817329359836,0.0648764538545257,0.0639657610723654,True,0.11163373631322311,0.9564741448133577,0.6727879047393799,1.1384682426585455,1.3278821621250543,1.5744012455786267,1.8296468876840624,1.9852271173639584
7,49,deephte,1.5095544924482247,1.5419473861420325,0.06363014388756363,0.03239289369380782,True,0.1682363897562027,0.8422598875932243,0.508126974105835,1.0224700689315795,1.2652623653411865,1.5525638461112976,1.7368793487548828,1.843866264820099
7,49,causal_forest,1.5095544924482247,1.5341250048049642,0.2318593756345642,0.02457051235673946,True,0.19358028951636405,0.7634076729981192,0.8441810607910156,1.1450394948550011,1.3375236506250607,1.562766831212155,1.7246623817747888,1.8520897616018683
7,49,linear_dml,1.5095544924482247,1.5429829646610687,0.0642253927248563,0.03342847221284395,True,0.15682213980467055,0.8633454318618191,0.666146993637085,1.1540026386067388,1.3056735584818617,1.5402762800795013,1.7635220806934524,1.9469898042750138
8,50,deephte,1.5125062412664683,1.5695836769858262,0.06376450812787103,0.05707743571935797,True,0.1505284607410431,0.927182995042303,0.49642372131347656,1.0764062404632568,1.3102092146873474,1.5424396991729736,1.7544679939746857,2.0867848634719848
8,50,causal_forest,1.5125062412664683,1.5542112151030514,0.23867634922385184,0.041704973836583115,True,0.17973310898237038,0.8938352346329267,0.8776030540466309,1.0451415338891084,1.3018508073560024,1.56575352557242,1.7911831112682062,2.050228565614465
8,50,linear_dml,1.5125062412664683,1.5500057893014032,0.06456608562391972,0.03749954803493494,True,0.10314571015209435,0.9996459961064601,0.6776819229125977,1.0235290993195887,1.2240035533812303,1.5571196883626501,1.889686544845826,2.086217140118794
9,51,deephte,1.5092014323747704,1.5039259630085748,0.06314860372528158,-0.0052754693661956065,True,0.25488486886024475,0.7047902961070651,0.5124249458312988,1.1191343903541564,1.23945152759552,1.5793405175209045,1.8565623462200165,2.024077582359314
9,51,causal_forest,1.5092014323747704,1.5129038161966772,0.23702821860602905,0.003702383821906796,True,0.23447905257877885,0.6697928950684627,0.8678770065307617,1.115585678754556,1.2914873857248674,1.5348069372025117,1.7395190485382015,1.8712607961213867
9,51,linear_dml,1.5092014323747704,1.5075901474052789,0.06340480629551985,-0.0016112849694915887,True,0.1742389488526223,0.8211794331508563,0.6705677509307861,1.1164545413600262,1.2926586319962414,1.5099761786525197,1.7204848196499853,1.8966127811482305
