rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,2.9671064986806823,2.912781871645962,0.059739781868846334,-0.05432462703472041,True,0.39259764552116394,0.6232490486500802,0.6179599761962891,2.216869068145752,2.487444519996643,2.7541359663009644,3.0346527099609375,3.308622622489929
0,42,causal_forest,2.9671064986806823,2.9008078267284896,0.21981194246845803,-0.06629867195219274,True,0.17318402056013493,0.7940732126685222,1.118577241897583,2.6736927705963573,2.774091077898716,2.8954354603164036,3.0181908356811356,3.1435838755956147
0,42,linear_dml,2.9671064986806823,2.9121114378040494,0.06343107642379824,-0.05499506087663297,True,0.07601320273851896,0.9875038843725606,0.9116852283477783,2.5354840888751653,2.7112920475984517,2.905201956409904,3.1119778609204847,3.3062694738713216
1,43,deephte,2.972889344067501,2.939144455366665,0.05986067770723476,-0.03374488870083603,True,0.3337685465812683,0.4916112600377598,0.5060868263244629,2.5071874380111696,2.665083587169647,2.8608802556991577,3.0613967180252075,3.29166419506073
1,43,causal_forest,2.972889344067501,2.9582857545377914,0.21263670166333778,-0.014603589529709637,True,0.2550540556459325,0.3552700994828635,1.103363275527954,2.7897163580654696,2.875271427066111,2.9575315639151647,3.046736278351894,3.121012627907092
1,43,linear_dml,2.972889344067501,2.9409072274749644,0.06294222592317872,-0.03198211659253669,True,0.1875195570909719,0.7296223957101119,0.9099440574645996,2.6651490357425023,2.7931538910078615,2.945217013205494,3.0885756751589373,3.2083615429620314
2,44,deephte,2.9741895488619012,2.98930809933069,0.062456035416239446,0.01511855046878896,True,0.4571990966796875,0.577928121752084,0.5418238639831543,2.400859999656677,2.698479175567627,3.0488789081573486,3.418120324611664,3.76917564868927
2,44,causal_forest,2.9741895488619012,3.0046762543062524,0.2301363145555277,0.03048670544435117,True,0.17375405911357242,0.7836569194165518,1.2497162818908691,2.6478503643575912,2.8175216020561304,3.014974725276021,3.2047682723408943,3.3330696816197993
2,44,linear_dml,2.9741895488619012,2.993804471325097,0.06404291016052842,0.01961492246319585,True,0.190063741923738,0.8832721432742734,0.927067756652832,2.507521572398635,2.736554778225571,2.97997526170185,3.2719067086363998,3.4881867066692593
3,45,deephte,2.9771786422614275,2.9389692910246485,0.06374858909613733,-0.03820935123677893,True,0.436885803937912,0.6678380414383654,0.5630269050598145,2.4376368284225465,2.7776278257369995,3.124628782272339,3.4892953634262085,3.776760458946228
