rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,2.2333172794206138,2.1785795222615687,0.05991420710426314,-0.05473775715904505,True,0.3934265673160553,0.6811037910498234,0.6553792953491211,1.4538978934288025,1.7141409814357758,2.004067301750183,2.3368706107139587,2.6487061262130736
0,42,causal_forest,2.2333172794206138,2.1768504274514617,0.21395166395079618,-0.05646685196915202,True,0.1901595888406872,0.7999903968925436,1.130525827407837,1.9242040092820007,2.041257194761508,2.167559020314303,2.300847179485802,2.4495936595044516
0,42,linear_dml,2.2333172794206138,2.180099975447387,0.06320599141405402,-0.05321730397322666,True,0.07549284890876846,0.9866901191435705,0.9235050678253174,1.7703598296870515,1.9501782059610344,2.18218848559793,2.4111376609442488,2.594085888528917
1,43,deephte,2.237277992998915,2.2096292402975988,0.060748796370507875,-0.02764875270131606,True,0.5192521810531616,0.584473415255927,0.5411019325256348,1.337484312057495,1.5961090922355652,1.8842516541481018,2.197786808013916,2.5071112155914306
1,43,causal_forest,2.237277992998915,2.232719692484463,0.22545230945530953,-0.00455830051445183,True,0.22420912578747723,0.6751502308254386,1.1187498569488525,1.9786542670838283,2.1160345115097567,2.235114083656825,2.354559965764704,2.481444003381141
1,43,linear_dml,2.237277992998915,2.2115145618089227,0.06264100413627545,-0.025763431189992136,True,0.18329021729982364,0.8544602867536313,0.9335770606994629,1.74541154377002,1.942080941834558,2.210600191702382,2.4893674305619933,2.6802755567257153
2,44,deephte,2.2273628040146636,2.23932819187095,0.0613105845317482,0.011965387856286203,True,0.45344078540802,0.5983824633301678,0.529695987701416,1.6236012697219848,1.9060789048671722,2.280776023864746,2.700458347797394,3.055384206771851
2,44,causal_forest,2.2273628040146636,2.2497437033933276,0.23635970469556886,0.022380899378664054,True,0.1949773799924589,0.7800925260856425,1.1335570812225342,1.8907869036022713,2.0584462086933084,2.2531927635121187,2.4462764915116133,2.600454641985864
2,44,linear_dml,2.2273628040146636,2.2390763990617004,0.06364343768246451,0.01171359504703684,True,0.19096298527639366,0.9244651328958639,0.9235398769378662,1.678026552325167,1.9343767854822012,2.2318506122899526,2.5456065763262727,2.8021871576952337
3,45,deephte,2.231705207296344,2.1869209406818824,0.06089602652599727,-0.044784266614461554,True,0.4513727128505707,0.4977087456500817,0.5212459564208984,1.590910053253174,1.9148028492927551,2.2896705865859985,2.6034529209136963,2.8548134088516237
3,45,causal_forest,2.231705207296344,2.2008666373264494,0.22980058412014642,-0.030838569969894536,True,0.22154219134560174,0.7042038270053657,1.1249208450317383,1.8795993611448403,2.037061762364787,2.220844633078654,2.36482365879716,2.487777914650621
3,45,linear_dml,2.231705207296344,2.1899631453917783,0.06557780041233692,-0.04174206190456564,True,0.15042281550071293,0.9126010356154797,0.9201529026031494,1.7253318022612345,1.9295855072109742,2.189900091052756,2.452367160477344,2.676206359286626
4,46,deephte,2.22881070476551,2.1128009400101493,0.057831395662068116,-0.11600976475536084,False,0.42974045872688293,0.5771889934032172,0.6110310554504395,1.3676084995269775,1.8445545732975006,2.143423914909363,2.385251522064209,2.6545846462249756
4,46,causal_forest,2.22881070476551,2.1512794488842366,0.23068292157195644,-0.07753125588127352,True,0.22487205498317409,0.7373213086165286,1.1312131881713867,1.8300883994514805,2.0523539917542744,2.193791112465206,2.30808249912279,2.3900138399705777
4,46,linear_dml,2.22881070476551,2.1366147128275,0.06358376347698891,-0.0921959919380102,True,0.11972074472701051,0.9705976662111403,0.938007116317749,1.7142022590752495,1.9029299715896737,2.146174311851826,2.3708879477947624,2.545799751577223
5,47,deephte,2.2594619869798143,2.2462606021346305,0.062289014643838715,-0.013201384845183739,True,0.4456329941749573,0.6086138216497922,0.5219318866729736,1.7101874232292176,2.047017276287079,2.379547357559204,2.738422214984894,3.0369953393936155
5,47,causal_forest,2.2594619869798143,2.2514830520367486,0.22237631555808426,-0.007978934943065674,True,0.19514032381490795,0.782326841794417,1.1309988498687744,1.9088475500844602,2.043715288152817,2.257897131891264,2.450910397047002,2.581818059373132
