sim_id,model,method,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition
16,linear,naive,-0.08074162155389786,0.02934108985565794,-0.16778098176091477,0.08703936020701691,False,0.8413870127998861,0.6331084955001999,0.8822202041585008,0.7569234862871332,0.0,7.0,3.681563932661137,0.8163887858390808,1.7604752731323243,1.776841163635254,0.01636589050292958,,,,,
16,linear,influence,-0.6665193553492427,0.5641910817900851,-0.16778098176091477,-0.4987383735883279,True,0.9210197610131619,0.7116106744917269,0.8423803569945905,0.7106378988509002,0.0,8.0,3.1062222325958055,0.9916931241750717,1.6618595311620776,1.78651305437088,0.12465352320880241,1.168562777293518,0.6592926974608563,17.845504277966576,0.06200513057410717,16.702869148831617
17,linear,naive,-0.003338787006214261,0.02602449948075108,-0.16570667471611328,0.16236788770989902,False,0.9037989580232557,0.6404329891693358,0.8569570516382884,0.7261697813959941,0.0,4.0,5.018038995954862,0.8078149557113647,2.227598426077101,1.7173599004745483,-0.5102385256025528,,,,,
17,linear,influence,0.2727034962773323,0.5653724417134824,-0.16570667471611328,0.4384101709934456,True,0.9095919882253037,0.6973262121811833,0.8522309981363759,0.6932725705218358,0.05,7.45,3.1900786398259307,0.9130178540945053,1.6867883473181582,1.7685153424739837,0.08172699515582549,0.5982666479937612,-0.33824347557197326,17.848702702496183,0.0626656984910369,16.41499602062158
18,linear,naive,-0.26951268315315247,0.032764634974157894,-0.16645263429730817,-0.1030600488558443,False,0.8652410083503561,0.6844015169731547,0.874296355213913,0.7572889959102279,0.0,9.0,2.948469116111259,0.8511384129524231,1.8184195433722603,1.906952977180481,0.08853343380822065,,,,,
18,linear,influence,-0.33013345904648306,0.5601207655743474,-0.16645263429730817,-0.1636808247491749,True,0.9351813829065597,0.6791340634173354,0.8459906751663693,0.7210218607203625,0.1,6.4,3.0970851516425006,1.0214988380670547,1.7282166786012596,1.93250373005867,0.20428705145741044,0.06798155675606535,0.03807788161514327,17.6759594207858,0.06329478044062853,16.30889926085327
19,linear,naive,-0.2090478241443634,0.019629561817090604,-0.16680330304223964,-0.04224452110212376,False,0.906536758641366,0.5637690133914323,0.8725442561819798,0.7303285873949811,0.0,6.0,3.7165338726716026,0.8432827591896057,2.0142322148217096,1.8193719387054443,-0.19486027611626522,,,,,
19,linear,influence,-0.3265935039743781,0.6031857549502078,-0.16680330304223964,-0.15979020093213844,True,0.9065908114197798,0.6590861180281571,0.8627305547333065,0.6747015537766488,0.0,6.7,3.2762092278913295,0.7849563807249069,1.7926309626492842,1.8180425882339477,0.025411625584663478,0.005455209481121001,-0.003290504649281502,19.092971574855724,0.055491895601153376,18.750990323756774
20,linear,naive,-0.29859891533851624,0.024043226187131724,-0.1674006122102666,-0.13119830312824962,False,0.7631086719188876,0.6645919545461503,0.9061957312481073,0.6836539325687723,0.0,11.0,3.105498221688634,0.9440910220146179,1.3946670256720648,1.3670397996902466,-0.027627225981818215,,,,,
20,linear,influence,-0.4199983387514949,0.5257930238796061,-0.1674006122102666,-0.25259772654122825,True,0.9012976085484569,0.671639400057695,0.8671136774579006,0.6971696505999148,0.05,6.7,3.007867632774613,0.8897894710302353,1.594304394139881,1.7464585065841676,0.15215411244428667,0.3251288367433124,0.17095047422172502,16.634778035565077,0.06789142917841673,15.047827637537747
21,linear,naive,-0.3378960192203522,0.033784915825286276,-0.168861647160364,-0.16903437205998817,False,0.7853054920166531,0.7526300276032099,0.8997476305297907,0.7265779119307344,0.0,14.0,3.1692300581684254,0.7070220112800598,1.5776269377602472,1.761865496635437,0.1842385588751898,,,,,
21,linear,influence,0.019402132585644723,0.5223766359481707,-0.168861647160364,0.18826377974600872,True,0.9118878010923441,0.6504381416508412,0.8663176865466223,0.7088849456102357,0.0,8.2,3.0853077427806603,0.8948531121015548,1.6382911240357405,1.8670930683612823,0.2288019443255418,0.4267384692282036,-0.22291820598510095,16.500957441117258,0.06583439838141203,15.74418829946795
22,linear,naive,-0.040858566761016846,0.015554135415123795,-0.16961110800065388,0.12875254123963703,False,0.824104522427348,0.6211685857021422,0.8937258945371295,0.7152431116436779,0.0,7.0,3.818629966123483,1.020980715751648,1.723561199373669,1.7188562154769897,-0.004704983896679282,,,,,
22,linear,influence,-0.12532762576639653,0.5072770360203849,-0.16961110800065388,0.04428348223425735,True,0.9206178004438215,0.6261502273603626,0.8533159174151554,0.7012844710865154,0.15,6.85,3.1721894942817093,0.7785661935806274,1.760192956237765,1.8436435878276825,0.0834506315899175,0.0488458759873204,0.024778391192667185,16.057511293916352,0.06488261781632901,15.853233614415462
23,linear,naive,-0.09205921739339828,0.021658307304635936,-0.16394672424749315,0.07188750685409487,False,0.8500796787371812,0.576361789642525,0.8883119874721938,0.7489199441164174,0.0,4.0,3.636811922309707,0.7877203822135925,1.94390694671207,1.9919791221618652,0.04807217544979525,,,,,
23,linear,influence,-0.11687440525740385,0.6119528454105844,-0.16394672424749315,0.047072318990089304,True,0.9453313175338287,0.636159160363698,0.8448632576065467,0.7151080354654247,0.05,7.4,3.197074704760927,0.8327027291059494,1.8148769428994918,1.9008828043937682,0.08600586149427647,0.23275946665733369,-0.1424378179172054,19.328399215093356,0.05914822407066822,17.452665487355638
24,linear,naive,-0.027139749377965927,0.021718279919038252,-0.16696023247058478,0.13982048309261885,False,0.7854588975299646,0.5695157550147619,0.8963242966633423,0.7574255074139852,0.0,11.0,3.419516755083993,0.7769637703895569,1.5127199920018515,1.7532213926315308,0.24050140062967929,,,,,
24,linear,influence,-0.07313040610775351,0.5320941470181563,-0.16696023247058478,0.09382982636283127,True,0.9131782932378297,0.5898044526316417,0.8550834806157649,0.7178244859499254,0.05,5.55,3.1544289669592276,0.7496637433767319,1.8153492128918738,1.7406725764274598,-0.07467663646441403,0.18102339542596055,-0.09632148917950689,16.840262799776653,0.07036997601389886,14.528405341292208
25,linear,naive,-0.13032299280166626,0.021871391221229747,-0.17071024273384633,0.04038724993218007,True,0.8978808362925392,0.5717381827114232,0.8752888337298608,0.7342254719904624,0.0,5.0,3.1749843886986446,0.6160297989845276,2.221897240744697,1.3506473302841187,-0.8712499104605782,,,,,
25,linear,influence,-0.4547604487910867,0.5862989795027178,-0.17071024273384633,-0.28405020605724035,True,0.9281235354690265,0.6227583602474618,0.8566433926984297,0.6806901186620445,0.05,8.6,3.189469116137167,0.7581397205591202,1.8041516390529992,1.8657479405403137,0.06159630148731443,0.5146195599860095,0.301720922851935,18.547480185024774,0.061026429384946825,17.218430673870294
26,linear,naive,-0.39721232652664185,0.02316522055295382,-0.16256099976513946,-0.23465132676150238,False,0.8121909327809299,0.5973701650202607,0.8909875509699068,0.7517903729095873,0.0,15.0,3.307074465757792,0.8772552013397217,1.4219132500224643,1.682305097579956,0.2603918475574918,,,,,
26,linear,influence,-0.15493980553746223,0.5248339700427672,-0.16256099976513946,0.007621194227677236,True,0.9285149886870864,0.6484362498737363,0.8560318041745143,0.7251654735251853,0.1,7.3,3.106141696782813,0.8808224380016327,1.6332316762731787,1.7159099936485291,0.08267831737535047,0.3627860838763318,-0.19040246067708358,16.62770679328983,0.057657796517014505,17.975933257815633
27,linear,naive,-0.2759682536125183,0.025988575850796534,-0.16460044680365687,-0.11136780680886144,False,0.9483589932830084,0.6625245922250522,0.8518728538561298,0.6948383397195866,0.0,9.0,3.9598130515332968,0.9328561425209045,1.8699119440714518,1.9732922315597534,0.10338028748830164,,,,,
27,linear,influence,0.24126281222701074,0.5539672467905716,-0.16460044680365687,0.4058632590306676,True,0.9688196290312778,0.6835289683964073,0.8416941594770524,0.7074002911020795,0.0,7.4,3.3159055901846,0.9495064318180084,1.8760406519237318,1.9933938384056091,0.11735318648187731,0.8719436666191862,-0.4830282323535066,17.533739157162568,0.06329404171556234,16.520972993246467
28,linear,naive,-0.3858225643634796,0.024540189525912127,-0.1685686736732629,-0.21725389069021672,False,0.8101776954714713,0.6420712357418596,0.8821884339631367,0.7271622499712681,0.0,8.0,3.0937615213570027,1.019832968711853,1.7003853469424777,1.9425321817398071,0.24214683479732946,,,,,
28,linear,influence,-0.5177190374992788,0.5004946695059909,-0.1685686736732629,-0.34915036382601594,True,0.9644145371471835,0.6870618060550685,0.8188349168995437,0.7043050915093753,0.05,5.45,3.1959160212352735,0.9639198660850525,1.9533540183375453,1.8694420516490937,-0.08391196668845158,0.5266289117166169,0.2635749631219078,15.845948614267252,0.07237308751791716,14.135394085063941
29,linear,naive,-0.05084821954369545,0.02640828048407261,-0.1645353796496535,0.11368716010595806,False,0.8487638029418514,0.6275248405509635,0.8959154733376157,0.7385067467212736,0.0,8.0,4.022798063447963,0.7770713567733765,1.8872863154941135,1.5256098508834839,-0.36167646461062963,,,,,
29,linear,influence,0.3118464628495276,0.6754595034068401,-0.1645353796496535,0.47638184249918114,True,0.9161097793715225,0.6812729133554986,0.853594746051553,0.7040236529311672,0.0,6.6,3.146196514233229,0.8697578996419907,1.849925030881201,2.002936089038849,0.15301105815764782,0.488688329480579,-0.3300891763516702,21.37370485736319,0.05782400984317064,18.6099096882674
