mu_true,mu_hat,se,ci_lower,ci_upper,covered,corr_alpha,corr_beta,rmse_alpha,rmse_beta,pct_regularized,min_eigenvalue,sim_id,family,N,K,d
-0.0008869921172821604,-0.03645539577288291,0.024241302446774568,-0.08396834856856106,0.01105755702279524,True,0.5268639117196984,0.21140888932730273,0.13459145962348912,0.1514935058975577,0.0,0.3091922104358673,0,poisson,5000,50,20
-0.0011544568465716894,-0.035632711018670486,0.025030004913691083,-0.084691520649505,0.013426098612164032,True,0.48499162045397914,0.2667994285065244,0.12949560247903844,0.1638280132800394,0.0,0.29389461874961853,1,poisson,5000,50,20
5.891837951492002e-05,0.010820071583939717,0.02502994379056099,-0.038238618245559824,0.05987876141343926,True,0.4516978198461403,0.05667792046746933,0.1367166833919094,0.16638985051123262,0.0,0.2865140736103058,2,poisson,5000,50,20
0.0009170583240956788,0.01215574271378864,0.024777098603302176,-0.03640737054868362,0.06071885597626091,True,0.4488358294652213,0.2836650212504046,0.13055399485986463,0.15458783736078363,0.0,0.2909523546695709,3,poisson,5000,50,20
-0.002173510179245144,0.037052527625598304,0.024631679496854193,-0.011225564188235913,0.08533061943943251,True,0.48060931070200685,0.21067368536605885,0.12774754745900982,0.1574733007666091,0.0,0.3020594120025635,4,poisson,5000,50,20
