sim_id,model,method,target,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition,oracle_loss,excess_loss_ratio,smoothness_ratio
22,poisson,naive,beta,-0.07124263048171997,0.0023767273128032684,-0.05088333240019617,-0.0203592980815238,False,0.29225384921964936,0.19314708240007966,0.8588716016125305,0.6961621301263312,0.0,2.0,0.6082946978984304,0.1909213811159134,0.6764022971255084,0.6049107909202576,-0.0714915062052508,,,,,,1.0,-0.39508920907974243,0.9352017563275166
22,poisson,influence,beta,-0.06496580969486386,0.019934948375316855,-0.05088333240019617,-0.014082477294667689,True,0.2821521475565541,0.19384558051151607,0.8575966693953718,0.6900052814442564,0.0,8.8,0.5526010930656162,0.23766828402876855,0.6536653964076822,0.6367810994386673,-0.016884296969014834,0.22589968484779513,0.004503298555441143,1.9809424061829652,0.3975945025682449,4.087022435811492,1.0,-0.36321890056133266,0.9342604711238764
23,poisson,naive,beta,-0.07739072293043137,0.0024500642716884613,-0.04918401727424795,-0.02820670565618342,False,0.2838692267933374,0.1815127842261286,0.8683605386015115,0.7425138726700922,0.0,6.0,0.542769123156955,0.19840030372142792,0.6538280514081319,0.6250392198562622,-0.02878883155186973,,,,,,1.0,-0.3749607801437378,0.9656572239658706
23,poisson,influence,beta,-0.09432958252839745,0.02127782709189168,-0.04918401727424795,-0.0451455652541495,False,0.2911967599329333,0.20734950916987205,0.843863125487191,0.6816590298153052,0.0,10.8,0.5663576649376862,0.24268660917878151,0.6532033626351789,0.6417024970054627,-0.011500865629716195,0.5036808460559316,-0.010717233951875824,2.119982564042214,0.38561897575855253,4.150591451911736,1.0,-0.35829750299453733,0.9662631697660422
24,poisson,naive,beta,-0.056300848722457886,0.0021909427642822265,-0.05008806974117544,-0.006212778981282446,False,0.27066045739070704,0.19043314829665423,0.8637794689708238,0.684349388604694,0.0,9.0,0.5470761719298697,0.26455551385879517,0.6735570813814798,0.6180638670921326,-0.05549321428934728,,,,,,1.0,-0.38193613290786743,0.8561660186001586
24,poisson,influence,beta,-0.07993227674197406,0.02064584029365062,-0.05008806974117544,-0.029844207000798623,True,0.28366485822412335,0.2051278662031581,0.8533032038843814,0.6464365613992874,0.0,9.75,0.5621705104623244,0.2298242285847664,0.6668217553112938,0.6689598262310028,0.0021380709197089676,0.6712052403924648,0.0138575961974042,2.0615535896912016,0.38259653002023697,4.156828639863042,1.0,-0.3310401737689972,0.9092179527500545
25,poisson,naive,beta,-0.12299903482198715,0.0025298058986663817,-0.051213072820153895,-0.07178596200183326,False,0.26301773978659737,0.20672858973693425,0.8665832666526975,0.708879295300019,0.0,10.0,0.5254932174628775,0.2517905533313751,0.6727854843139649,0.675926148891449,0.003140664577484076,,,,,,1.0,-0.324073851108551,0.9855411852097876
25,poisson,influence,beta,-0.05184060926802922,0.022710379327766206,-0.051213072820153895,-0.0006275364478753251,True,0.2799514703956415,0.2062686785797085,0.841976040514178,0.673504713249861,0.0,10.05,0.5455773222727714,0.2704123333096504,0.6778531570790108,0.6691377192735672,-0.008715437805443593,1.3475089026467006,-0.030602438326648555,2.259093341867259,0.3551470711827278,4.343509489394046,1.0,-0.33086228072643276,0.9769162363134821
26,poisson,naive,beta,-0.01902628131210804,0.0021980805695056916,-0.04876829992954183,0.029742018617433794,False,0.2928105693154155,0.18036232761924864,0.8784863913369022,0.7305739962612473,0.0,10.0,0.552509413776528,0.17642125487327576,0.6630058289633857,0.6254190802574158,-0.0375867487059699,,,,,,1.0,-0.37458091974258423,0.8705181452820753
26,poisson,influence,beta,-0.023311951543949546,0.021259247733028883,-0.04876829992954183,0.025456348385592287,True,0.2843331055105733,0.18963470607098287,0.8483110912870186,0.6987324868703315,0.0,7.5,0.558282353050941,0.2279799647629261,0.6617908584897282,0.6610243737697601,-0.0007664847199680969,0.8531382975568356,-0.018137078418295278,2.1154806040047838,0.38246808350086214,4.097588342032973,1.0,-0.3389756262302399,0.908176353050369
27,poisson,naive,beta,-0.0796593725681305,0.0024949784576892855,-0.04938013404109707,-0.030279238527033424,False,0.27127876577953197,0.18829957231174016,0.8657448693438909,0.7278231009785139,0.0,3.0,0.5625896235761515,0.2413296103477478,0.6793456233342489,0.6602233648300171,-0.01912225850423177,,,,,,1.0,-0.3397766351699829,0.9897404987329921
27,poisson,influence,beta,-0.06591691726231948,0.020672707112445933,-0.04938013404109707,-0.016536783221222408,True,0.2778645284768011,0.21132614734290553,0.8509848990218374,0.6813680255185239,0.0,11.25,0.563861347295507,0.2560157723724842,0.6594420986656556,0.655042189359665,-0.004399909305990657,0.7719057237484244,-0.015957380945471777,2.057246006805642,0.3983690530061722,3.9764396708647376,1.0,-0.34495781064033504,1.062458346644057
28,poisson,naive,beta,-0.03769077733159065,0.002638912796974182,-0.050570602101978876,0.012879824770388223,False,0.3040326144352329,0.19633867641506003,0.87521562868156,0.7128561833258746,0.0,8.0,0.5180927142963703,0.2197617143392563,0.6745256861050923,0.6606775522232056,-0.01384813388188677,,,,,,1.0,-0.33932244777679443,1.046201544321531
28,poisson,influence,beta,-0.06996625892275479,0.02088772240890894,-0.050570602101978876,-0.019395656820775917,True,0.2905853101242342,0.19489121787831615,0.8499041437659816,0.6906864228479621,0.0,11.6,0.5530864390533713,0.2369731530547142,0.6735638824650767,0.6579544484615326,-0.015609434003544087,0.2353701394273282,-0.004916346135704225,2.0806641363087452,0.4018978774547577,3.9396953595071267,1.0,-0.3420455515384674,0.9327074540152092
29,poisson,naive,beta,-0.10882824659347534,0.0021585996448993685,-0.049360613894896044,-0.0594676326985793,False,0.25520145836476577,0.18800008337380086,0.8810111001977283,0.7198064807316557,0.0,8.0,0.5199189427959755,0.20948825776576996,0.6692435567114088,0.591049313545227,-0.07819424316618173,,,,,,1.0,-0.40895068645477295,0.851547500529257
29,poisson,influence,beta,-0.06846003148398595,0.0196570648928172,-0.049360613894896044,-0.01909941758908991,True,0.2886819844015833,0.18490402487744334,0.8577770347479025,0.7025473356956664,0.0,6.65,0.544082022249458,0.22349803373217583,0.6693540745622626,0.659065917134285,-0.010288157427977618,0.2401884417102021,0.004721399785202084,1.9523321548999202,0.39353562593460084,4.0929057503268815,1.0,-0.340934082865715,0.8608213403730228
