sim_id,model,method,mu_hat,se,mu_true,bias,covered
13,linear,bootstrap_bca,0.025975150987505913,0.07487215357281891,0.0005625892268305085,0.025412561760675405,True
14,linear,naive,0.30748096108436584,0.01633078152557954,-0.0008402138576751378,0.308321174942041,False
14,linear,influence,0.16592355947452597,0.05863913331193024,-0.0008402138576751378,0.1667637733322011,False
14,linear,bootstrap,0.15316027402877808,0.09734239490280831,-0.0008402138576751378,0.1540004878864532,True
14,linear,bootstrap_bca,0.306159645318985,0.08787489689786757,-0.0008402138576751378,0.3069998591766601,False
15,linear,naive,-0.046860095113515854,0.013174021051897333,0.00319645176801808,-0.050056546881533936,False
15,linear,influence,-0.0001598817501217127,0.06314022593169966,0.00319645176801808,-0.0033563335181397928,True
15,linear,bootstrap,0.030378421768546104,0.11687422124699182,0.00319645176801808,0.027181970000528025,True
15,linear,bootstrap_bca,0.059607457369565964,0.08255682287891285,0.00319645176801808,0.05641100560154788,True
16,linear,naive,0.023423774167895317,0.01605439443924842,-0.0020851011231563326,0.02550887529105165,True
16,linear,influence,0.023295816049911083,0.060489459738513496,-0.0020851011231563326,0.025380917173067414,True
16,linear,bootstrap,0.11508122086524963,0.10423499702249846,-0.0020851011231563326,0.11716632198840597,True
16,linear,bootstrap_bca,-0.004295367281883955,0.09571392282900473,-0.0020851011231563326,-0.0022102661587276224,True
17,linear,naive,0.07009035348892212,0.015349983870761192,-3.65285043959744e-05,0.0701268819933181,False
17,linear,influence,0.03961847410164773,0.06196373590960579,-3.65285043959744e-05,0.03965500260604371,True
17,linear,bootstrap,-0.030802544206380844,0.11406004672174143,-3.65285043959744e-05,-0.03076601570198487,True
17,linear,bootstrap_bca,-0.13693048059940338,0.04336676178305571,-3.65285043959744e-05,-0.1368939520950074,False
18,linear,naive,0.09004402160644531,0.018153426519007664,-0.0007130789349353089,0.09075710054138063,False
18,linear,influence,-0.05185819123592228,0.06446943446562144,-0.0007130789349353089,-0.05114511230098697,True
18,linear,bootstrap,-0.009475422091782093,0.10720560642178001,-0.0007130789349353089,-0.008762343156846784,True
18,linear,bootstrap_bca,-0.11325445771217346,0.0977595305374668,-0.0007130789349353089,-0.11254137877723815,True
19,linear,naive,-0.07144121080636978,0.015063633391390574,0.00021524003280794574,-0.07165645083917772,False
19,linear,influence,-0.04338106129877269,0.05943502686514724,0.00021524003280794574,-0.043596301331580635,True
19,linear,bootstrap,0.07748794555664062,0.1062466517760235,0.00021524003280794574,0.07727270552383268,True
19,linear,bootstrap_bca,0.0714372843503952,0.09683363717551205,0.00021524003280794574,0.07122204431758726,True
