sim_id,model,method,mu_hat,se,mu_true,bias,covered
0,linear,naive,0.011693205684423447,0.012874181540690328,0.0007011315758299731,0.010992074108593474,True
0,linear,influence,-0.14493219088762999,0.5225652119373753,0.0007011315758299731,-0.14563332246345995,True
0,linear,bootstrap,-0.03926067426800728,0.09227614708966768,0.0007011315758299731,-0.03996180584383725,True
1,linear,naive,0.10041677206754684,0.015129825115769019,0.0013672048010882798,0.09904956726645857,False
1,linear,influence,0.35798378905653955,0.4398388578850724,0.0013672048010882798,0.3566165842554513,True
1,linear,bootstrap,-0.0823061391711235,0.10481266555435481,0.0013672048010882798,-0.08367334397221178,True
2,linear,naive,0.02841229923069477,0.025490920766793754,-0.0007028893313823784,0.02911518856207715,True
2,linear,influence,0.5280414802879095,0.5685114693010399,-0.0007028893313823784,0.5287443696192919,True
2,linear,bootstrap,0.07049930095672607,0.0892544419158741,-0.0007028893313823784,0.07120219028810845,True
3,linear,naive,-0.1875164806842804,0.014699427646943744,0.0005137058325384989,-0.18803018651681888,False
3,linear,influence,0.0511243641152978,0.7592261128760857,0.0005137058325384989,0.0506106582827593,True
3,linear,bootstrap,-0.05045941099524498,0.1150905128406043,0.0005137058325384989,-0.05097311682778348,True
4,linear,naive,0.16529974341392517,0.011095385089444248,-0.0033639931374610317,0.1686637365513862,False
4,linear,influence,0.25353867196291685,0.5323659494752592,-0.0033639931374610317,0.2569026651003779,True
4,linear,bootstrap,-0.01052581425756216,0.09764629465428268,-0.0033639931374610317,-0.007161821120101129,True
5,linear,naive,-0.05276781693100929,0.013472428066186062,0.0023140824670780445,-0.05508189939808734,False
5,linear,influence,0.10754154716432095,0.5459802721742457,0.0023140824670780445,0.10522746469724291,True
5,linear,bootstrap,0.013972572050988674,0.11396525441352748,0.0023140824670780445,0.01165848958391063,True
6,linear,naive,-0.10932538658380508,0.01462082974530727,0.002335527499030536,-0.11166091408283563,False
6,linear,influence,-0.49164216717332604,0.9957105635932206,0.002335527499030536,-0.4939776946723566,True
6,linear,bootstrap,-0.1253211498260498,0.12219402096190084,0.002335527499030536,-0.12765667732508035,True
7,linear,naive,-0.03954660892486572,0.016931796916829157,0.0007155780849616377,-0.04026218700982736,False
7,linear,influence,-0.6933343043774366,0.4780567321713682,0.0007155780849616377,-0.6940498824623982,True
7,linear,bootstrap,-0.06743694841861725,0.11398345184155519,0.0007155780849616377,-0.06815252650357889,True
8,linear,naive,0.02076416090130806,0.018552791580908563,-0.0005844900718901524,0.021348650973198213,True
8,linear,influence,-0.02374480603262782,0.4459603821273938,-0.0005844900718901524,-0.023160315960737667,True
8,linear,bootstrap,0.025016233325004578,0.12777782399699425,-0.0005844900718901524,0.02560072339689473,True
9,linear,naive,-0.10065706074237823,0.017947514511327072,-0.001213328355929252,-0.09944373238644898,False
9,linear,influence,-0.07000983657687902,0.6844466216576187,-0.001213328355929252,-0.06879650822094976,True
9,linear,bootstrap,-0.03558909893035889,0.1025294868758266,-0.001213328355929252,-0.034375770574429636,True
10,linear,naive,-0.004251002334058285,0.015159860429443697,0.001145434562117983,-0.005396436896176268,True
10,linear,influence,-0.11097965384274722,0.5468591941964924,0.001145434562117983,-0.1121250884048652,True
10,linear,bootstrap,0.06532074511051178,0.11210818674517765,0.001145434562117983,0.0641753105483938,True
11,linear,naive,-0.09278072416782379,0.0071514227936397366,0.0008471134446489972,-0.09362783761247279,False
11,linear,influence,-0.046578558223322034,0.5355911380883052,0.0008471134446489972,-0.04742567166797103,True
11,linear,bootstrap,-0.009363500401377678,0.11588432613632692,0.0008471134446489972,-0.010210613846026674,True
12,linear,naive,0.01328513864427805,0.014854506747533506,-0.0005543872657785684,0.013839525910056619,True
12,linear,influence,-0.38849471376091244,0.4264328543498016,-0.0005543872657785684,-0.3879403264951339,True
12,linear,bootstrap,-0.20434169471263885,0.10219891865633068,-0.0005543872657785684,-0.2037873074468603,False
13,linear,naive,0.08069459348917007,0.015373121523287927,0.0005625892268305085,0.08013200426233956,False
13,linear,influence,0.11823322701454163,0.5829260126949583,0.0005625892268305085,0.11767063778771111,True
13,linear,bootstrap,0.12646006047725677,0.10493145163804822,0.0005625892268305085,0.12589747125042627,True
14,linear,naive,0.20170025527477264,0.014077893622204168,-0.0008402138576751378,0.20254046913244778,False
14,linear,influence,-0.11295914579182863,0.5787810764943673,-0.0008402138576751378,-0.1121189319341535,True
14,linear,bootstrap,0.24226702749729156,0.09979287499899002,-0.0008402138576751378,0.2431072413549667,False
15,linear,naive,-0.043883249163627625,0.00983832663420731,0.00319645176801808,-0.04707970093164571,False
15,linear,influence,-0.5362143008634448,0.45204183017696875,0.00319645176801808,-0.5394107526314629,True
15,linear,bootstrap,0.0231470949947834,0.11121688640152191,0.00319645176801808,0.019950643226765322,True
16,linear,naive,0.18554159998893738,0.018683173303708597,-0.0020851011231563326,0.1876267011120937,False
16,linear,influence,0.055543013222515585,0.5604067039719964,-0.0020851011231563326,0.057628114345671916,True
16,linear,bootstrap,0.05409510061144829,0.11761571250082845,-0.0020851011231563326,0.05618020173460462,True
17,linear,naive,-0.022873161360621452,0.017384688357000123,-3.65285043959744e-05,-0.02283663285622548,True
17,linear,influence,-0.6265531241558492,0.6251388941133293,-3.65285043959744e-05,-0.6265165956514532,True
17,linear,bootstrap,0.11977141350507736,0.10857223683865264,-3.65285043959744e-05,0.11980794200947334,True
18,linear,naive,-0.07366026192903519,0.017699443742368693,-0.0007130789349353089,-0.07294718299409987,False
18,linear,influence,0.41836641436442734,0.5035484701469142,-0.0007130789349353089,0.41907949329936267,True
