rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,1.6442507884107145,1.6479884684886599,0.03431318791309021,0.0037376800779453934,True,0.5415951361107146,0.9487279960114812,4.403568983078003,-0.3505596607923507,0.890859454870224,1.8477117419242859,2.6970295906066895,3.6569897413253782
0,42,causal_forest,1.6442507884107145,1.641963185633169,0.3060123873981411,-0.002287602777545583,True,0.5176470760261292,0.9501755429019136,6.003874778747559,-0.1083712398611372,0.8126564193782253,1.661339610430427,2.5333550007316155,3.1012034143202065
0,42,linear_dml,1.6442507884107145,1.6340071704574501,0.034726225608920434,-0.010243617953264339,True,0.8452084440405403,0.8487889459185252,5.561943054199219,-0.16923276239439797,0.7327789338107168,1.6240189119440616,2.566609555635835,3.3740236955842837
1,43,deephte,1.6732957237151298,1.6566116533162483,0.033776428364381425,-0.016684070398881534,True,0.6362404244324599,0.9242919738322596,4.412578821182251,-0.3557361841201782,0.6707018911838531,1.694336712360382,2.732123851776123,3.7045173168182375
1,43,causal_forest,1.6732957237151298,1.6743257173748003,0.32358385997864797,0.0010299936596704917,True,0.5430317814433622,0.9484803334822386,5.970569133758545,-0.010758365079856655,0.9166228676585676,1.6827035166788615,2.4613093496101,3.1926451833184277
1,43,linear_dml,1.6732957237151298,1.663488019272582,0.03466611369189096,-0.009807704442547749,True,0.8675464986281339,0.8470462845794298,5.517583131790161,-0.07107832615692831,0.7119849095144128,1.6632026851136672,2.5683751920538067,3.4263600791734232
2,44,deephte,1.675577117411911,1.6212254189511397,0.034473413483214754,-0.05435169846077126,True,0.5935545944327509,0.934481178533485,4.401418924331665,-0.46809327006340024,0.6678220927715302,1.6967185139656067,2.652229607105255,3.4899998903274536
2,44,causal_forest,1.675577117411911,1.621442036673532,0.32292585327199635,-0.054135080738378916,True,0.481349799435777,0.9592672759441989,5.97199821472168,-0.050759210352888336,0.7992859661331277,1.731715281711772,2.487353297228436,2.9972186499421354
2,44,linear_dml,1.675577117411911,1.6185431428285808,0.03462899023566467,-0.05703397458333015,True,0.8490811704040928,0.8494574007983371,5.63964581489563,-0.13412631530369495,0.6763666863320672,1.6230677563310747,2.543668064277591,3.4192253702080446
3,45,deephte,1.6769070217337037,1.6742169931902346,0.033556410622087224,-0.002690028543469003,True,0.5532597104976344,0.9410293791925781,4.409152030944824,-0.26010805070400195,0.8526780903339386,1.7798981070518494,2.591047167778015,3.474700164794923
3,45,causal_forest,1.6769070217337037,1.706061205962317,0.2951739124879857,0.029154184228613378,True,0.5780116815480383,0.9427429849777871,5.950003147125244,0.13358105959280034,1.0394617610496015,1.7153857652959057,2.348990153796393,3.174365878282741
3,45,linear_dml,1.6769070217337037,1.7053339027688177,0.03406049083411886,0.028426881035114038,True,0.8467282762154884,0.8502060215617099,5.873445272445679,0.00578156765959709,0.8183162165564741,1.7119532871049359,2.5958516407753827,3.3952457493829993
4,46,deephte,1.6483292618900647,1.6254418539851507,0.03421199854818256,-0.022887407904913948,True,0.557100401935698,0.9430790725775174,4.573811054229736,-0.46872935891151424,0.6264557838439941,1.6223481893539429,2.5829970836639404,3.604007077217105
4,46,causal_forest,1.6483292618900647,1.6544126512080732,0.30814292494424655,0.0060833893180085585,True,0.5586972085736616,0.9433606156995049,6.005507946014404,-0.024797620119859008,0.8689698485371617,1.763675491281914,2.4264394860573697,3.1845122804621906
4,46,linear_dml,1.6483292618900647,1.6476922795753903,0.034881451979827185,-0.0006369823146743503,True,0.844950382181259,0.844498458736724,5.555943250656128,-0.05698471834961214,0.7392543761805248,1.6433794624798472,2.536586547547758,3.356012687293782
5,47,deephte,1.6866243181756713,1.6912363483088433,0.033277096120378005,0.004612030133172018,True,0.5708087620537344,0.9344370074917221,4.460770130157471,-0.1989707604050635,0.7469867169857025,1.7141585946083069,2.653557538986206,3.618768548965455
5,47,causal_forest,1.6866243181756713,1.6736083621829083,0.3077142456347808,-0.013015955992762951,True,0.5174471808982498,0.9503872770328157,6.017967224121094,0.16367872744392484,0.980384368754938,1.6619687012420346,2.3481020552884635,3.2194175093700608
5,47,linear_dml,1.6866243181756713,1.669174200660787,0.03419446716683815,-0.017450117514884234,True,0.8267418368957656,0.8520420435413436,5.5895161628723145,-0.07636489328670774,0.7595994031379865,1.670480458559501,2.585596804299489,3.3782443801453987
6,48,deephte,1.6782184756189105,1.7394226556657981,0.0340795341722975,0.06120418004688766,True,0.5500739362253355,0.9474010108280789,4.494657039642334,-0.39094319343566886,0.7363271415233612,1.7564905881881714,2.766583502292633,3.8192278861999513
6,48,causal_forest,1.6782184756189105,1.7067725831343319,0.300895451268796,0.028554107515421423,True,0.46194298796740785,0.9615592871339993,6.428318977355957,-0.015143026646941612,0.8119886083019047,1.7449956330408158,2.57518768150457,3.284122088145696
