sim_id,model,method,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition,oracle_loss,excess_loss_ratio,smoothness_ratio
0,linear,naive,-0.1995481550693512,0.007694935202598572,-0.16818094145857462,-0.03136721361077657,False,0.5231082404127145,0.5507278588330069,0.9619445032066147,0.7720421293432888,0.0,22.0,2.73688479461244,0.6927760243415833,1.4211273883183797,1.3623172044754028,-0.05881018384297687,,,,,,1.0,0.36231720447540283,0.9200442722831056
0,linear,influence,-0.18238022518418728,0.03049373827285805,-0.16818094145857462,-0.01419928372561266,True,0.5283589927514247,0.5884534984789103,0.9551166092220686,0.7472684627144748,0.0,23.9,2.6661670059300104,0.76850845515728,1.4160202607481103,1.405480819940567,-0.01053944080754321,1.233286694301391,-0.037607521671424914,2.9776096763575133,0.23535658195614814,4.264303370393895,1.0,0.40548081994056706,0.9522793486536921
1,linear,naive,-0.3287034034729004,0.007654022574424744,-0.1689357272689882,-0.1597676762039122,False,0.5304307351935952,0.5735775631810458,0.9639939850754087,0.7683664046670651,0.0,16.0,2.686444279751828,0.8246950507164001,1.4707307580312092,1.3880784511566162,-0.08265230687459302,,,,,,1.0,0.3880784511566162,0.9114569740739387
1,linear,influence,-0.15676116169276647,0.029138443779170582,-0.1689357272689882,0.012174565576221735,True,0.5344097030241938,0.602916388682282,0.9548033441073719,0.7368743080375165,0.0,24.5,2.6273355679505994,0.7881007671356202,1.4028973310230768,1.3681952595710754,-0.03470207145200144,1.2821926564163748,-0.03736109863305392,2.8182656911367103,0.2543144829571247,3.950587030918206,1.0,0.36819525957107535,0.9771045638925778
2,linear,naive,-0.3137952983379364,0.008025686144828797,-0.16662931897079106,-0.14716597936714534,False,0.4999115589983909,0.5963101327860186,0.96406022358294,0.7570368067010512,0.0,25.0,2.6354279021614393,0.6766387224197388,1.3899741920895046,1.4249272346496582,0.034953042560153635,,,,,,1.0,0.4249272346496582,0.9477950042641428
2,linear,influence,-0.15416223790720104,0.029881959551520242,-0.16662931897079106,0.012467081063590013,True,0.5231568765008835,0.5946500609856693,0.9563656066000791,0.7344629743759143,0.0,25.85,2.7001092707513985,0.8396463572978974,1.3989277196892518,1.3722575008869171,-0.026670218802334666,0.46952287863013326,0.01403026366773899,2.899536713983729,0.24836989790201186,4.048552328879269,1.0,0.3722575008869171,0.9269622463154628
3,linear,naive,-0.07200457900762558,0.007777745127677918,-0.1641535789221187,0.09214899991449313,False,0.535530258953833,0.5707604243777623,0.9559174133722179,0.7622999259908926,0.0,12.0,2.5620919884289086,0.8930559754371643,1.5087259960174562,1.3584333658218384,-0.15029263019561778,,,,,,1.0,0.3584333658218384,0.9189260167381103
3,linear,influence,-0.16898365219952538,0.030013954606837426,-0.1641535789221187,-0.004830073277406671,True,0.5154768425396442,0.5849467290085588,0.9569641359522902,0.7390827556015819,0.0,20.95,2.6817749651650398,0.7339216411113739,1.4372465582075176,1.3729085803031922,-0.06433797790432538,0.24601560033440506,0.007383901061010692,2.929714007386329,0.24739983826875686,4.0664869311547465,1.0,0.3729085803031922,0.8851831456008669
4,linear,naive,-0.25478413701057434,0.00907074213027954,-0.16608956022339524,-0.0886945767871791,False,0.46513372173297074,0.6117159512698099,0.963136386629689,0.7637141344373412,0.0,19.0,2.6566970251066393,0.7347639203071594,1.4646313457489013,1.34971284866333,-0.11491849708557123,,,,,,1.0,0.3497128486633301,1.078121700725515
4,linear,influence,-0.1821340938080102,0.02931496206797992,-0.16608956022339524,-0.016044533584614967,True,0.5230473110687934,0.5978812618901951,0.9545068653467745,0.7405069149109048,0.0,25.25,2.6157070254271377,0.8098250031471252,1.4058590066690893,1.374262136220932,-0.03159687044815729,1.0426519646153392,-0.030565302792803412,2.835292792077035,0.24707035422325135,4.068524951331122,1.0,0.37426213622093196,0.9566137760599489
5,linear,naive,-0.04697959125041962,0.007879262566566467,-0.1667168172189741,0.11973722596855449,False,0.4870904591364354,0.559179199038375,0.9602243581019719,0.7768983480439138,0.0,30.0,2.622324993549221,0.8809653520584106,1.3865910845862495,1.3080928325653076,-0.07849825202094185,,,,,,1.0,0.3080928325653076,0.9349717706770444
5,linear,influence,-0.18858435073224827,0.029971406676815183,-0.1667168172189741,-0.021867533513274168,True,0.5373497577710658,0.5749846408160044,0.9539304715772544,0.7495289929789362,0.0,28.65,2.5401876717933107,0.7495033890008926,1.3616394764540487,1.3447691738605498,-0.016870302593498865,0.31024128438209825,0.009298367702153337,2.9208466283779178,0.24200088456273078,4.155447624510927,1.0,0.34476917386054984,0.9145252336256625
6,linear,naive,-0.12382562458515167,0.007685413360595703,-0.16602701341062898,0.042201388825477304,False,0.5045613431251607,0.5529342503075776,0.9571174440803277,0.768749196909609,0.0,14.0,2.597241760659121,0.7392293214797974,1.504830786810981,1.36952543258667,-0.135305354224311,,,,,,1.0,0.3695254325866699,0.907571624793624
6,linear,influence,-0.14875181375015528,0.029502657904675527,-0.16602701341062898,0.017275199660473695,True,0.5201616346472662,0.5777525874069379,0.9560788855027712,0.7423452382894722,0.0,25.2,2.6718374058974566,0.7872757911682129,1.4033974723571925,1.3487886428833007,-0.054608829473891785,0.4271209961264724,0.012601204632623557,2.8793238234706946,0.23655215054750442,4.245614646672455,1.0,0.3487886428833007,0.884440568312482
7,linear,naive,-0.14674751460552216,0.008079742789268493,-0.16765652844230786,0.0209090138367857,False,0.5114999463475531,0.57999818417608,0.9620792793979298,0.7552647811360583,0.0,47.0,2.5331085451022326,0.7930905818939209,1.3464548122617934,1.346868634223938,0.0004138219621445671,,,,,,1.0,0.346868634223938,0.9589514908819059
7,linear,influence,-0.19240303041003645,0.03065568789740005,-0.16765652844230786,-0.024746501967728596,True,0.5244895289228297,0.5819232984675641,0.9548190883656609,0.7526023837034699,0.0,26.55,2.609749159749164,0.8070255070924759,1.4047645616879936,1.380972295999527,-0.023792265688466596,0.21044158936758312,0.006451231684285449,2.9795163401818705,0.23418674021959304,4.295407849797451,1.0,0.380972295999527,0.9620568060268931
8,linear,naive,-0.2579864263534546,0.007382678389549255,-0.17065474548814077,-0.08733168086531382,False,0.5252881613830315,0.5618710328327745,0.9603660593345493,0.7612316545877775,0.0,27.0,2.7468614070093613,0.7672911882400513,1.354499738269382,1.3816527128219604,0.02715297455257848,,,,,,1.0,0.38165271282196045,0.8761759315020085
8,linear,influence,-0.2687205120449886,0.028729696751351255,-0.17065474548814077,-0.09806576655684782,False,0.5195449107953753,0.5812686540308333,0.9576224209276221,0.7476204416077864,0.0,24.75,2.719121507902881,0.7733663976192474,1.3784604918517565,1.344857132434845,-0.033603359416911394,0.922431407750557,0.02650117461859554,2.8039004242937473,0.24597187638282775,4.078623182629352,1.0,0.34485713243484506,0.9120982644644087
9,linear,naive,-0.1973438411951065,0.007448815703392029,-0.16514901054142095,-0.03219483065368556,False,0.49639961866526133,0.5549791623337827,0.962549256687879,0.768138452920394,0.0,19.0,2.4296140341984915,0.9081383347511292,1.460656143983205,1.3750685453414917,-0.08558759864171339,,,,,,1.0,0.3750685453414917,0.8773262122824027
9,linear,influence,-0.15516146572744474,0.031658412813412265,-0.16514901054142095,0.009987544813976207,True,0.5301160172895362,0.6065571155378945,0.9548131828004682,0.7406383171368534,0.0,29.5,2.654280801610158,0.8122631251811981,1.3944384121887865,1.3616324841976166,-0.03280592799116988,1.8395061567837396,-0.05823584528427309,3.0945743517899897,0.22767989188432694,4.4070958603356924,1.0,0.3616324841976166,0.9679760143561081
10,linear,naive,-0.2566249668598175,0.008322982788085938,-0.16608385390592426,-0.09054111295389325,False,0.48566357880305067,0.6022604402455103,0.960914264571596,0.7470148683300163,0.0,25.0,2.461038482768671,0.7107160091400146,1.3958597032758924,1.4019761085510254,0.006116405275133019,,,,,,1.0,0.4019761085510254,0.9879305315919981
10,linear,influence,-0.1735230887588579,0.030766245905546726,-0.16608385390592426,-0.007439234852933657,True,0.5418898650579835,0.5875835083197385,0.9515680621129164,0.7445399941194416,0.0,25.15,2.596924178563826,0.8040364265441895,1.4059703199368472,1.3718012630939485,-0.034169056842898726,0.896027325722277,-0.027567397041260985,3.0080485378620865,0.23313648104667664,4.305538254168535,1.0,0.37180126309394845,0.9347862583060986
11,linear,naive,-0.34274527430534363,0.006827918291091919,-0.16799821041175939,-0.17474706389358424,False,0.5012603485139144,0.5644486532393668,0.9589302504459795,0.7759585361416742,0.0,22.0,2.8320135522839744,0.7957602143287659,1.4284252938164606,1.308077096939087,-0.12034819687737364,,,,,,1.0,0.3080770969390869,0.8058397513091802
11,linear,influence,-0.23402054512612522,0.029212570963194164,-0.16799821041175939,-0.06602233471436583,False,0.5263988937739297,0.5765837462864064,0.9540611279143946,0.7586499106573108,0.0,25.0,2.6082524107445586,0.7710440874099731,1.385181695865609,1.3403179585933684,-0.04486373727224047,0.20142004182752316,-0.005883997265296057,2.8416434454571906,0.2403535358607769,4.180628630381876,1.0,0.34031795859336844,0.9353950500079276
12,linear,naive,-0.3205792009830475,0.008300873637199401,-0.1684193023581113,-0.15215989862493617,False,0.5188692359341717,0.5830336224018764,0.9576310727627132,0.7700136755276633,0.0,19.0,2.600396280215514,0.8197774887084961,1.4944215645260281,1.3887289762496948,-0.10569258827633332,,,,,,1.0,0.3887289762496948,0.9933210589849757
12,linear,influence,-0.18547574909413234,0.030249772746273766,-0.1684193023581113,-0.017056446736021025,True,0.5345967576117905,0.5844769004037641,0.9555239605899517,0.7423020616733197,0.0,26.05,2.6405554785327,0.7901438236236572,1.403106776820986,1.3813010931015015,-0.021805683719484437,1.291805881552138,-0.03907683434925202,2.9545240044033645,0.2382383778691292,4.216571124610818,1.0,0.3813010931015015,0.9271599588094716
13,linear,naive,-0.12455395609140396,0.007637353539466858,-0.16973064012954736,0.0451766840381434,False,0.4996105892030949,0.5644705379930164,0.9603643909426498,0.7588871550213505,0.0,38.0,2.629597548845365,0.7357053756713867,1.308290956179301,1.3937296867370605,0.08543873055775952,,,,,,1.0,0.39372968673706055,0.9040124160505414
13,linear,influence,-0.1527086155410856,0.028774150223794658,-0.16973064012954736,0.017022024588461748,True,0.5384178802583636,0.5665641156214133,0.9555277633251958,0.7568607424896102,0.0,23.05,2.6185978502677236,0.757188817858696,1.4260086053031231,1.3482959806919097,-0.07771262461121342,0.008298374337166726,0.00023877866979091778,2.7972727499677426,0.2506576508283615,4.003443069254081,1.0,0.3482959806919097,0.9121993395913728
14,linear,naive,-0.20014409720897675,0.007891645431518554,-0.16421968122181307,-0.03592441598716367,False,0.4890740666976354,0.5916341250099406,0.9604395559843877,0.739051289491334,0.0,29.0,2.462171716600785,0.7783361673355103,1.3257276179525588,1.4034736156463623,0.07774599769380353,,,,,,1.0,0.4034736156463623,0.9321489276192841
14,linear,influence,-0.1368888317882549,0.028881223540791964,-0.16421968122181307,0.02733084943355818,True,0.5265311138709761,0.5811337926413003,0.953876856199435,0.7402199862847795,0.0,21.7,2.5326464367171626,0.7479038327932358,1.4031822368743125,1.341208040714264,-0.06197419616004862,1.2726277006168327,-0.036755045105718816,2.8190642479259655,0.24679168835282325,4.073522073866872,1.0,0.3412080407142639,0.8986720650169986
15,linear,naive,-0.24542629718780518,0.007811948657035828,-0.16731081091548525,-0.07811548627231993,False,0.4892728195253521,0.563960122668018,0.9632813226946706,0.7655572510992537,0.0,30.0,2.729527489361949,0.8950456380844116,1.3639480006959703,1.3560194969177246,-0.007928503778245721,,,,,,1.0,0.3560194969177246,0.9257448084086751
15,linear,influence,-0.22837505298154429,0.029465473123445555,-0.16731081091548525,-0.06106424206605904,False,0.5227416932118566,0.5755317653151316,0.9556805175228137,0.7460815663862125,0.0,24.85,2.609765755572629,0.7711625784635544,1.394216255490543,1.3524769365787506,-0.0417393189117925,1.0398207110330748,0.030638809214147113,2.8632977263507287,0.25160263702273367,3.990414998069223,1.0,0.35247693657875057,0.9002196192828531
16,linear,naive,-0.1003953367471695,0.008082342743873596,-0.16778098176091477,0.06738564501374528,False,0.5194287709176657,0.5714748466004168,0.9578382584454256,0.7626760997841647,0.0,17.0,2.6251446042768003,0.8871045708656311,1.4614243557188247,1.4483649730682373,-0.01305938265058737,,,,,,1.0,0.4483649730682373,0.9612642768410468
16,linear,influence,-0.1483205945980735,0.029861070367004746,-0.16778098176091477,0.019460387162841264,True,0.519516804961275,0.582830942399545,0.9544582135640266,0.7516404050531449,0.0,21.45,2.6894369416582955,0.8174618422985077,1.4376534106445589,1.3759007692337035,-0.06175264141085535,0.24994117613607347,-0.007463511048211217,2.897991525187502,0.24155233502388002,4.159220875929061,1.0,0.3759007692337035,0.9658128077226413
17,linear,naive,-0.11300922930240631,0.006944456100463867,-0.16570667471611328,0.05269744541370697,False,0.4886100999353019,0.5685631508586125,0.961715623043745,0.7474324238131363,0.0,30.0,2.807285426139494,0.7271129488945007,1.3401449915568033,1.3564152717590332,0.01627028020222987,,,,,,1.0,0.3564152717590332,0.8171332686508426
17,linear,influence,-0.17955417879652233,0.029549642429829426,-0.16570667471611328,-0.013847504080409051,True,0.5309427704094802,0.5856220089946907,0.9545976743534259,0.743514769129565,0.0,27.65,2.600053392421132,0.761119219660759,1.3951924194027803,1.367354416847229,-0.027838002555551355,0.3189327572854193,0.009424348936943716,2.8758552615987587,0.24355163499712945,4.121955994840634,1.0,0.3673544168472289,0.9092395719157016
18,linear,naive,-0.19087837636470795,0.007150399684906006,-0.16645263429730817,-0.02442574206739978,False,0.5073960058025192,0.5541402426496679,0.9600844641406877,0.7562299702526818,0.0,17.0,2.5913363255611084,0.681976318359375,1.4383688187069363,1.3341431617736816,-0.1042256569332547,,,,,,1.0,0.33414316177368164,0.8494876942958446
18,linear,influence,-0.16106184573099017,0.0299406903583185,-0.16645263429730817,0.005390788566318,True,0.5265071143391523,0.5812675547871766,0.9571914564930335,0.7386857832824164,0.0,21.55,2.6263910829168426,0.7532228022813797,1.38578114363464,1.3624260246753692,-0.02335511895927067,0.31235282994280095,-0.009352059363861917,2.928553566885852,0.23184551149606705,4.332888053187848,1.0,0.3624260246753692,0.9024590632781224
19,linear,naive,-0.18536506593227386,0.007418684363365173,-0.16680330304223964,-0.018561762890034222,False,0.4927066629067652,0.5503756002885801,0.9639627232169624,0.7647878931109791,0.0,14.0,2.553795970509166,1.05913245677948,1.4896484013663398,1.2809041738510132,-0.20874422751532662,,,,,,1.0,0.2809041738510132,0.8835703669158783
19,linear,influence,-0.16346031348779796,0.029363886821529513,-0.16680330304223964,0.0033429895544416777,True,0.5275337681139748,0.5807517821745268,0.9548801477565203,0.745870596500766,0.0,21.45,2.6381068465228674,0.7744286179542541,1.4197769076698705,1.3719178378582,-0.04785906981167054,0.9552994280931562,0.02805130428719931,2.843900430094636,0.24696294218301773,4.0674893057288966,1.0,0.3719178378582,0.9309791462591904
20,linear,naive,-0.2865552604198456,0.007991023063659668,-0.1674006122102666,-0.11915464820957897,False,0.5381212476574686,0.574677782905803,0.9519397179916905,0.7693806912017427,0.0,17.0,2.7404178511582953,0.8220406174659729,1.4799655312432183,1.404247760772705,-0.0757177704705132,,,,,,1.0,0.4042477607727051,0.938386566864923
20,linear,influence,-0.18066588428728284,0.030666941792250865,-0.1674006122102666,-0.013265272077016221,True,0.5310810471879999,0.5807332236655016,0.9537381133339591,0.7513600223544817,0.0,22.8,2.7230028695528863,0.783005440235138,1.454148871412054,1.414519989490509,-0.03962888192154512,0.8341944544355488,0.025582192777593445,2.994170288668664,0.23117395490407944,4.346398318809408,1.0,0.41451998949050894,0.9225862904183022
21,linear,naive,-0.33108654618263245,0.0077826142311096195,-0.168861647160364,-0.16222489902226844,False,0.4706502976565663,0.5760007999382735,0.9642136323860735,0.776142219777485,0.0,23.0,2.526630234007126,0.7707223296165466,1.385127745098538,1.2911514043807983,-0.09397634071773964,,,,,,1.0,0.29115140438079834,0.9260137932766825
21,linear,influence,-0.23549990533990786,0.029714716387469767,-0.168861647160364,-0.06663825817954386,False,0.5327773630219913,0.580000945556953,0.9541721777346388,0.7553822737641641,0.0,21.85,2.6101622637338737,0.7871280461549759,1.4317756000624766,1.3648403763771058,-0.06693522368537086,0.9519005659800102,0.028285455347167955,2.887553278752639,0.2475461944937706,4.05776730726882,1.0,0.36484037637710576,0.9503340575295159
22,linear,naive,-0.06163504719734192,0.0074648338556289676,-0.16961110800065388,0.10797606080331196,False,0.5241859046334909,0.5942035537952057,0.9609773286394824,0.7354128305716126,0.0,34.0,2.6805296685658635,0.7825485467910767,1.3433205852508545,1.4174103736877441,0.07408978843688963,,,,,,1.0,0.41741037368774414,0.8841559305335691
22,linear,influence,-0.1351409940284677,0.029955131295201606,-0.16961110800065388,0.03447011397218619,True,0.5297958747834214,0.5795219791058702,0.9548988518048772,0.7443888609674139,0.0,26.35,2.6358034728169315,0.7834241896867752,1.3870678794105151,1.3429848194122314,-0.04408305999828377,0.9824576511162735,-0.029429647931163344,2.9255001688061766,0.23737939074635506,4.229799855834963,1.0,0.34298481941223136,0.903508774892491
