sim_id,model,method,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition,oracle_loss,excess_loss_ratio,smoothness_ratio
6,linear,naive,-0.1395474225282669,0.006892216801643372,-0.16602701341062898,0.02647959088236207,False,0.4966545747564713,0.5490860093958724,0.959316996217762,0.7605428834045567,0.0,22.0,2.6862562182694836,0.7117714881896973,1.4942443515989516,1.3841806650161743,-0.11006368658277732,,,,,,1.0,0.3841806650161743,0.8090869372215994
6,linear,influence,-0.15656091755795642,0.030321127111894445,-0.16602701341062898,0.009466095852672551,True,0.5520829263175353,0.5828224960035362,0.9509873788344144,0.7373937268269866,0.0,24.5,2.7281450456592977,0.7319834649562835,1.4709224749949938,1.3885528445243835,-0.0823696304706103,0.04800912411311609,0.0014556907547645097,2.9714475096775277,0.2339039586484432,4.289722392186518,1.0,0.38855284452438354,0.8813463267040698
7,linear,naive,-0.3381649851799011,0.0067747336626052855,-0.16765652844230786,-0.17050845673759327,False,0.5123144193352905,0.5663601722039571,0.9577072203965882,0.7644713699049758,0.0,24.0,2.714603847542597,0.7630363702774048,1.4659265287187364,1.3439357280731201,-0.12199080064561629,,,,,,1.0,0.3439357280731201,0.8022580408416787
7,linear,influence,-0.17601419966579415,0.030685304580886173,-0.16765652844230786,-0.008357671223486296,True,0.5697552941363324,0.5862498564702842,0.9462163297093205,0.7424204606747069,0.0,24.6,2.723948365065814,0.7263035088777542,1.499256696119643,1.4064619302749635,-0.0927947658446795,1.787803796233027,-0.054859304018275,2.9875963424935956,0.23559434935450554,4.2591408864930935,1.0,0.40646193027496347,0.9223272922527133
8,linear,naive,-0.15530884265899658,0.00685337781906128,-0.17065474548814077,0.015345902829144192,False,0.47506722335431334,0.5598478225674893,0.9636638685796467,0.7521797523057091,0.0,26.0,2.826879309828989,0.6633594036102295,1.4080723749796549,1.3570654392242432,-0.05100693575541171,,,,,,1.0,0.35706543922424316,0.8074650385898066
8,linear,influence,-0.2479825049233623,0.029170930349066166,-0.17065474548814077,-0.07732775943522152,False,0.5616522516280799,0.5738086836264634,0.9503272205370695,0.7486977243254758,0.0,24.85,2.752284784680733,0.712094646692276,1.4532778302298652,1.391239446401596,-0.062038383828269206,0.5195207826461138,0.015154904565462129,2.8360710059760152,0.24910882934927941,4.032919330575604,1.0,0.391239446401596,0.8796975689801083
9,linear,naive,-0.2265426516532898,0.007608320713043213,-0.16514901054142095,-0.061393641111868846,False,0.5455599752986062,0.5884496650068649,0.954695822515925,0.7431488676619742,0.0,37.0,2.8649991222475557,0.6995804309844971,1.4289502084520127,1.3771017789840698,-0.05184842946794288,,,,,,1.0,0.3771017789840698,0.8827534823975698
9,linear,influence,-0.18090165495632682,0.03130937915399277,-0.16514901054142095,-0.01575264441490587,True,0.5670843100615925,0.593192677221786,0.9477938968837945,0.7447308099224142,0.0,28.5,2.8185507545028323,0.7863185226917266,1.4688424786524465,1.4246233880519867,-0.04421909060045981,0.8075365949188404,-0.025283469431038246,3.053430140823259,0.23031242266297342,4.363705506549897,1.0,0.42462338805198674,0.9347180633286233
10,linear,naive,-0.3084825575351715,0.007735894322395325,-0.16608385390592426,-0.14239870362924725,False,0.5160051448421897,0.5922331312160534,0.9553380067118405,0.7492767437122333,0.0,41.0,2.668720750490651,0.7533432245254517,1.3956541466183132,1.4342025518417358,0.03854840522342262,,,,,,1.0,0.43420255184173584,0.9053015691020797
10,linear,influence,-0.1663106430634856,0.03070665377360215,-0.16608385390592426,-0.00022678915756135787,True,0.55828832657091,0.5851850784191758,0.9480160178524181,0.7391035144256942,0.0,28.2,2.7289279765845085,0.7068255543708801,1.4491704450720233,1.3992238521575928,-0.04994659291443049,0.3048801704448796,-0.009361849836287729,2.995755990939524,0.23279938325285912,4.309124974399909,1.0,0.3992238521575928,0.8951438277807267
