mu_true,mu_hat,se,ci_lower,ci_upper,covered,corr_alpha,corr_beta,rmse_alpha,rmse_beta,pct_regularized,min_eigenvalue,sim_id,family,N,K,d
0.00028995414928580684,0.0060267695703997565,0.007708070822322787,-0.009081049241352905,0.021134588382152417,True,0.7478584932191428,0.3726039634823505,0.07060875396908577,0.07521960333146425,0.0,0.31873807311058044,0,poisson,50000,50,20
-0.00010162984593187915,-0.015961882206954887,0.007815295882518699,-0.03127986213669154,-0.000643902277218238,False,0.7367592208330906,0.5031778679898069,0.07117458404183438,0.07521318637970979,0.0,0.3180319368839264,1,poisson,50000,50,20
-5.801411575413985e-05,0.0011575389123091554,0.007793731526542316,-0.014118174879713783,0.016433252704332095,True,0.7035359061519503,0.3511064869993776,0.07293052807076593,0.07151074357624494,0.0,0.325905442237854,2,poisson,50000,50,20
-0.00037389572448885,0.007418826644958272,0.007705836951440711,-0.007684613779865522,0.022522267069782064,True,0.7765578085389975,0.3852637116129247,0.06579151001339614,0.07668481290894046,0.0,0.33144164085388184,3,poisson,50000,50,20
