rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_relative_bias,ate_covered,ci_width,rejects_null,ite_rmse,ite_mae,ite_correlation,fit_time,q10,q10_true,q10_bias,q25,q25_true,q25_bias,q50,q50_true,q50_bias,q75,q75_true,q75_bias,q90,q90_true,q90_bias
0,42,deephte,2.3661626850922857,2.34450767134757,0.03208583412394987,-0.021655013744715568,-0.009151954716026204,True,0.1257764697658832,True,1.0601258277893066,0.9041669964790344,0.4332924726763853,104.05296206474304,0.6761222124099732,1.8049780130386353,-1.1288558006286622,1.0350450277328491,2.023101270198822,-0.9880562424659729,1.484741747379303,2.337348699569702,-0.8526069521903992,1.9545663595199585,2.6723520159721375,-0.717785656452179,2.4095694303512576,2.982785940170289,-0.5732165098190314
0,42,causal_forest,2.3661626850922857,2.3627704594424332,0.24020112342865924,-0.0033922256498524206,-0.0014336400752258994,True,0.9415884038403444,True,0.2195671008687058,0.17426616252998883,0.8869092655259996,1.227409839630127,1.7606257548565214,1.8049780130386353,-0.04435225818211386,1.992369638157817,2.023101270198822,-0.03073163204100493,2.3705769231349163,2.337348699569702,0.033228223565214154,2.677830588961939,2.6723520159721375,0.005478572989801478,3.0167702486928887,2.982785940170289,0.033984308522599704
0,42,linear_dml,2.3661626850922857,2.3637314857593292,0.04539824132968399,-0.002431199332956435,-0.00102748612691507,True,0.17796110601236137,True,0.13497319401618654,0.10856049003452134,0.9705182443480381,1.0030550956726074,1.6653064700130757,1.8049780130386353,-0.1396715430255595,1.968867386250289,2.023101270198822,-0.05423388394853301,2.371564967234721,2.337348699569702,0.03421626766501884,2.749154103119136,2.6723520159721375,0.07680208714699877,3.064203576918822,2.982785940170289,0.08141763674853308
1,43,deephte,2.3760147639055167,2.366811923121008,0.04665578338951666,-0.009202840784508837,-0.0038732254211172874,True,0.18289067088690558,True,1.011705756187439,0.7542469501495361,0.8117668576629153,107.40535712242126,1.7467044591903687,1.7752086162567138,-0.028504157066345126,2.017799735069275,2.0407405495643616,-0.02294081449508667,2.916880488395691,2.348594069480896,0.5682864189147949,3.8355108499526978,2.702549636363983,1.1329612135887146,4.564690256118775,2.999311685562134,1.565378570556641
1,43,causal_forest,2.3760147639055167,2.372714136043552,0.24666120675787725,-0.0033006278619645,-0.0013891445087399934,True,0.9669119304908786,True,0.20424701452230207,0.162476300959272,0.9024442647279874,1.256464958190918,1.8235393364693513,1.7752086162567138,0.04833072021263751,1.996942003021596,2.0407405495643616,-0.04379854654276549,2.3113180473102943,2.348594069480896,-0.037276022170601664,2.651513157898325,2.702549636363983,-0.051036478465658064,3.0181545881182155,2.999311685562134,0.018842902556081675
1,43,linear_dml,2.3760147639055167,2.3578740950566024,0.04472891913482908,-0.0181406688489143,-0.007634914195186234,True,0.17533736300852976,True,0.11083995715820516,0.08871168179768497,0.9817017897828306,1.0194330215454102,1.6705503952480718,1.7752086162567138,-0.10465822100864197,1.988476341412458,2.0407405495643616,-0.05226420815190358,2.357069707775763,2.348594069480896,0.008475638294866972,2.7242096680018846,2.702549636363983,0.021660031637901422,3.0514773277917637,2.999311685562134,0.05216564222962994
2,44,deephte,2.381809386345948,2.5003977387060052,0.06327577811473206,0.11858835236005705,0.04978918675855473,True,0.24804105020974987,True,0.7025803923606873,0.5636863112449646,0.22930764464110837,107.2972800731659,1.865455436706543,1.809110152721405,0.05634528398513794,2.189077913761139,2.045487344264984,0.14359056949615479,2.594167709350586,2.3654274940490723,0.22874021530151367,2.9799765944480896,2.6974146366119385,0.2825619578361511,3.4206401824951174,2.982178544998169,0.43846163749694833
2,44,causal_forest,2.381809386345948,2.453152173658162,0.22647004861910486,0.07134278731221366,0.029953189252337344,True,0.8877625905868909,True,0.25162509970642,0.20654569312038332,0.8422969987061762,1.2085669040679932,1.921444902950903,1.809110152721405,0.11233475022949801,2.1345302507055615,2.045487344264984,0.08904290644057733,2.482995858491073,2.3654274940490723,0.11756836444200092,2.7595333983072,2.6974146366119385,0.062118761695261426,2.9644080860561064,2.982178544998169,-0.01777045894206264
2,44,linear_dml,2.381809386345948,2.438047331119089,0.04533172740475202,0.056237944773140924,0.023611438050220444,True,0.17770037142662787,True,0.14552172057490143,0.1176306716291501,0.9543814776300583,0.9668929576873779,1.888990460257838,1.809110152721405,0.07988030753643294,2.1320778443726347,2.045487344264984,0.08659050010765057,2.43789175918827,2.3654274940490723,0.07246426513919779,2.754076340546785,2.6974146366119385,0.056661703934846486,2.982042633749604,2.982178544998169,-0.00013591124856482395
