rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_relative_bias,ate_covered,ci_width,rejects_null,ite_rmse,ite_mae,ite_correlation,fit_time,q10,q10_true,q10_bias,q25,q25_true,q25_bias,q50,q50_true,q50_bias,q75,q75_true,q75_bias,q90,q90_true,q90_bias
0,42,deephte,2.239834245813826,2.2448159222209765,0.06554128524464482,0.004981676407150637,0.0022241272614083926,True,0.25692183815900815,True,0.7149679064750671,0.5637325644493103,0.5364075903910759,101.55088520050049,1.0634432792663575,1.6398985028266906,-0.5764552235603331,1.5028051137924194,1.868737280368805,-0.3659321665763855,2.0729230642318726,2.2425687313079834,-0.16964566707611084,2.6762502193450928,2.6184821724891663,0.057768046855926514,3.1754698514938355,2.8478204250335697,0.32764942646026585
0,42,causal_forest,2.239834245813826,2.239527224744988,0.24344800615826592,-0.0003070210688376207,-0.00013707312021478047,True,0.9543161841404022,True,0.21247935922454728,0.17023887418704503,0.8915065662001982,1.2379467487335205,1.6037463005213484,1.6398985028266906,-0.03615220230534222,1.8303349396316115,1.868737280368805,-0.0384023407371934,2.28914452465398,2.2425687313079834,0.04657579334599671,2.6376147264872873,2.6184821724891663,0.019132553998121082,2.830076027315176,2.8478204250335697,-0.017744397718393756
0,42,linear_dml,2.239834245813826,2.2365556964123106,0.04519183330254883,-0.003278549401515285,-0.0014637464391138687,True,0.17715198654599096,True,0.12482044849790232,0.10223151902545893,0.9659272382508736,1.4521369934082031,1.5978962302517739,1.6398985028266906,-0.04200227257491673,1.838930431605929,1.868737280368805,-0.02980684876287598,2.23040786966103,2.2425687313079834,-0.012160861646953514,2.6314694555936713,2.6184821724891663,0.012987283104505032,2.886398205840999,2.8478204250335697,0.03857778080742946
1,43,deephte,2.2388977024814487,2.182503130828715,0.04394486017220862,-0.05639457165273365,-0.02518854326851538,True,0.17226385187505766,True,0.7475749254226685,0.622084379196167,0.4590094359284373,99.05533289909363,1.0433494687080382,1.635316824913025,-0.5919673562049867,1.3767078816890717,1.8494641184806824,-0.4727562367916107,1.9577441215515137,2.2315601110458374,-0.27381598949432373,2.557120442390442,2.6240674257278442,-0.06694698333740234,3.1069884300231942,2.861670517921448,0.24531791210174614
1,43,causal_forest,2.2388977024814487,2.2318050264829563,0.23335341398209317,-0.007092675998492393,-0.003167932143854242,True,0.9147453828098051,True,0.17302413676057612,0.13861526570395172,0.9524078217675037,1.2397968769073486,1.5429462503202551,1.635316824913025,-0.09237057459276987,1.855688210936658,1.8494641184806824,0.0062240924559755495,2.152205755582237,2.2315601110458374,-0.07935435546360026,2.663812914032694,2.6240674257278442,0.03974548830484981,2.9815242631693253,2.861670517921448,0.11985374524787717
1,43,linear_dml,2.2388977024814487,2.2201942799526178,0.044606612430179465,-0.01870342252883095,-0.008353853107313161,True,0.17485792072630346,True,0.0958640334100345,0.08275359797772425,0.9996881132735881,1.0056519508361816,1.4939975615363688,1.635316824913025,-0.14131926337665623,1.7493116212073547,1.8494641184806824,-0.10015249727332765,2.2098807765446864,2.2315601110458374,-0.021679334501151004,2.687817784684661,2.6240674257278442,0.06375035895681691,2.974631895167061,2.861670517921448,0.11296137724561284
2,44,deephte,2.2580666103599234,2.3501242477270208,0.06996310504368329,0.09205763736709738,0.040768344452170036,True,0.2742553717712388,True,0.7439038157463074,0.5989407896995544,0.3504253432159196,101.08059620857239,1.0149712443351746,1.6523654818534852,-0.6373942375183106,1.4422918558120728,1.8761913478374481,-0.43389949202537537,1.85283362865448,2.269020199775696,-0.4161865711212158,2.1701762080192566,2.6209213733673096,-0.450745165348053,2.4131782531738284,2.8603647708892823,-0.4471865177154539
2,44,causal_forest,2.2580666103599234,2.3335358050731165,0.21893418305312737,0.07546919471319313,0.03342204094730569,True,0.8582219975682595,True,0.25779961768960663,0.2130421858482499,0.8256794412748889,1.214298963546753,1.8365604834786493,1.6523654818534852,0.1841950016251641,2.1099000094318487,1.8761913478374481,0.23370866159440062,2.4181394455831,2.269020199775696,0.149119245807404,2.586391130927913,2.6209213733673096,-0.03453024243939673,2.6892493726262043,2.8603647708892823,-0.17111539826307798
2,44,linear_dml,2.2580666103599234,2.319158497617694,0.04515676841796332,0.061091887257770594,0.027054953550742635,True,0.17701453219841579,True,0.1420248201059839,0.11752843609079934,0.9946166822882082,0.9982528686523438,1.8905990598325793,1.6523654818534852,0.23823357797909406,2.0410587646784397,1.8761913478374481,0.1648674168409916,2.3213362190993387,2.269020199775696,0.05231601932364294,2.586063602059274,2.6209213733673096,-0.03485777130803536,2.7516605475939824,2.8603647708892823,-0.10870422329529994
