rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,2.994355677056864,2.9286461168130873,0.06360195896440357,-0.06570956024377672,True,0.20358003675937653,0.9532120824313852,0.5271439552307129,2.127114486694336,2.3808786273002625,2.8910892009735107,3.411784589290619,3.7272562980651855
0,42,causal_forest,2.994355677056864,2.9586483395048897,0.24488119718306406,-0.035707337551974305,True,0.19014721538060264,0.9472777929101323,0.8668463230133057,2.2064820325621888,2.4068217718374108,3.0387198472121244,3.4144057178334792,3.6631795398094176
0,42,linear_dml,2.994355677056864,2.945970282467824,0.06326289654882475,-0.04838539458903979,True,0.05527063953196052,0.9991656008092189,0.6661250591278076,2.1472938652341202,2.423339669542898,2.9507529258672345,3.4860563325835616,3.7596833134514953
1,43,deephte,2.9973075229647628,2.996253416775704,0.06672341047834336,-0.0010541061890587677,True,0.2400047481060028,0.9494306393226328,0.587177038192749,2.189589428901672,2.4365379214286804,2.95958936214447,3.5946977734565735,3.994646167755127
1,43,causal_forest,2.9973075229647628,3.0161309525450095,0.25696225483653834,0.018823429580246742,True,0.17903271045369656,0.957662265030005,0.8403940200805664,2.231812192661492,2.553828294804307,2.959337866148346,3.454457904224402,3.9403102764581344
1,43,linear_dml,2.9973075229647628,3.0175136937461073,0.06545493487683886,0.020206170781344568,True,0.11228372851501708,0.9979466790204022,0.6662459373474121,2.0572961635366007,2.4672900874321906,3.0066731469045838,3.5931397250858685,3.955036385764619
2,44,deephte,2.962345366979235,2.9400175259867454,0.0671684884871405,-0.022327840992489634,True,0.15786711871623993,0.9768303288543781,0.5036330223083496,2.0452157735824583,2.3575658202171326,2.915615677833557,3.4938250184059143,3.827191472053528
2,44,causal_forest,2.962345366979235,2.946158423892869,0.25770096012511523,-0.016186943086366146,True,0.19396569446765274,0.9485048966817374,0.8710589408874512,2.0227242870619033,2.413452057711238,3.0576843890651793,3.41034476580461,3.668349730129854
2,44,linear_dml,2.962345366979235,2.9369136081764893,0.06639005777841066,-0.02543175880274573,True,0.1632573952485241,0.9729097118200831,0.6691060066223145,2.0722459672412152,2.3758773382524585,2.911223825203651,3.4901041692331076,3.8115941074584323
3,45,deephte,2.9997120857037354,3.1357703480943897,0.06420957713515249,0.13605826239065433,False,0.17254729568958282,0.9574720255024102,0.5156879425048828,2.168213391304016,2.576600193977356,3.0751155614852905,3.500843822956085,3.7556907415390017
