rep_id,seed,method,true_ate,ate_estimate,ate_se,ate_bias,ate_covered,ite_rmse,ite_correlation,fit_time,q10,q25,q50,q75,q90
0,42,deephte,2.73931016975623,2.673337873222412,0.06244290012024858,-0.06597229653381831,True,0.19925327599048615,0.9163987892485947,0.5417718887329102,2.03641676902771,2.345964014530182,2.678403615951538,3.0148216485977173,3.333087158203125
0,42,causal_forest,2.73931016975623,2.6750048741068646,0.23929654975216105,-0.06430529564936549,True,0.18726072627499118,0.9143764570976012,1.1678452491760254,2.188107259665433,2.3474000849387613,2.632875216247634,2.9963029912312082,3.231338050814275
0,42,linear_dml,2.73931016975623,2.6659855373720918,0.06274223306217863,-0.07332463238413833,True,0.0792687067329372,0.9976461872783461,0.9029679298400879,2.0635472761935034,2.287996092697544,2.658808584866829,3.0416779680529316,3.279074803648526
1,43,deephte,2.72698749509138,2.7245691174740063,0.06540987067590381,-0.002418377617373846,True,0.2514912486076355,0.8988611054363292,0.6926279067993164,2.0839548110961914,2.317412257194519,2.667076587677002,3.1851565837860107,3.57905969619751
1,43,causal_forest,2.72698749509138,2.717259814173086,0.25010455896067335,-0.009727680918294013,True,0.18004761737696062,0.9138317728505455,0.8681881427764893,2.212249316128739,2.3793925431658827,2.5943238977909395,3.095863338758309,3.2985539441663025
1,43,linear_dml,2.72698749509138,2.7217725857705553,0.06508103884714155,-0.005214909320824912,True,0.08638368688598058,0.9833376400801348,0.669273853302002,2.108039604534328,2.3218740286423545,2.7010865054630884,3.130235875656889,3.3693535017157665
2,44,deephte,2.7529500898802133,2.7312124660389574,0.06636715906615426,-0.021737623841255882,True,0.16462820768356323,0.9777070925986299,0.5249729156494141,1.9537349104881288,2.2465561628341675,2.7430933713912964,3.2148966193199158,3.490384268760681
2,44,causal_forest,2.7529500898802133,2.7058335909316527,0.2639916848556688,-0.047116498948560626,True,0.16175361190817528,0.9596531062133217,0.8682639598846436,2.0261416022798446,2.2693417340505304,2.723531220185535,3.0782765295757106,3.4032639814798262
2,44,linear_dml,2.7529500898802133,2.7099373330015784,0.06642052106109832,-0.04301275687863493,True,0.15059203992818226,0.9922071088465254,0.6831479072570801,1.9209914508598411,2.1994620228205957,2.7254994004860564,3.197597308714206,3.4950941359205516
3,45,deephte,2.7428257794512807,2.8825124368173984,0.06390941400950544,0.13968665736611774,False,0.21134571731090546,0.9358208096628101,0.5232088565826416,2.0881354808807373,2.4539560079574585,2.885889172554016,3.254427433013916,3.491353988647461
3,45,causal_forest,2.7428257794512807,2.8829240803215104,0.2255963471203757,0.14009830087022968,True,0.21199919995355423,0.9330443470606022,0.8700659275054932,2.2941667670530848,2.4952397769524204,2.895686281421739,3.2686257653735096,3.4326712493520226
